,text,name,year,x,y,labels,kw,score
3632,nw cours sistmi gstion availabl compltly rvisd trms contnt form includs training modulson nvironmntal nrgy issus mandatory approximatly mploys rctly involvd activitisrlatd application managmnt systm mploys slction trainingmoduls availabl optional participation,intesa,2019,7.898758,7.1935396,224,activitis targts rsults,1.4223163015734244e-06
3633,morovr group participatd pr promotd italian ministry nvironmnt protction nd sa taking activ part sssion work working groups italian financial cntr sustainability pr sul rindustrializzazion ,intesa,2019,7.774978,7.013629,224,activitis targts rsults,1.4223163015734244e-06
3634,rport taks considration growing dmand fild mobity congstion pollution raising awarnss fact rinforcing improving fficincy local public nsport m mtro bus rgional ra ntwork promot dvlopmnt italy dizion zion brscias manufacturing dition survy carrid rsarch dpartmnt togthr cntro dllassociazionindustrial brsciana companis allowd shd light past futur grninvstmnts brscias manufacturing companis sud ch produc,intesa,2019,7.5863605,6.9832897,224,activitis targts rsults,1.4223163015734244e-06
3635, fir valu southrn production chains producd ricrch pr withth contribution intsa rsarch dpartmnt,intesa,2019,7.6784263,7.055825,224,activitis targts rsults,1.4223163015734244e-06
3636,indpth studis carrid rduc costs togthr pr lintrmodalit sostnibil naval sctor on contributs movmnt articutd lorris fromth road sa also sctor followd closly uropan institutions thanks nw mditrranan nrgy obsrvatory nmd projct dvlopd togthrwith nrgy scurity b sl nrgy dpartmnt turin polytchnic prsntd also thuropan parliamnt annual rport nrgy mditrranan among things focusson rnwabl nrgis gas sctor nrgy invstmnts mditrranan ara,intesa,2019,7.8169613,7.27084,224,activitis targts rsults,1.4223163015734244e-06
3637,qual fund impact usd rduc socioconomic contxt fund impact launchd august loans familis distanc larning grantd grantd sinc launch support familis businsss modular flxibl provisions dcr rais dduction rlatd nrgy fficincy masurs rduc sismic risk rmot working xtndd popl digital coachs support switch shar bst agrmnts trad unions xtraordinary masurs support familis childcar nabl participation variabl prformanc bonus rgardlss priods srvic rlation mrgncy situation digital larning nabld popl additional days paid lav rcognisd popl workd branch ntwork unabl work rmotly projct offring mntal wllnss support popl fr insuranc policy offrd mploys italy advrs ractions vaccination rcognition paid lav cas administration vaccin working hourssubsquntly confirmd also agrmnt dcmbr branchs opn fully oprational advisory srvics ointmnt cash dskstadysrvic ointmnt italian aras highr lvl rstrictionsattntion businss continuity nsurd onlin branch intrnt banking machins customr activ activatd rmot advisory srvic rlationship managrs fr xtnsion halth insuranc policy covrag includ data intndd cumulativ bginning mrgncy,intesa,2021,7.833718,7.1798406,224,activitis targts rsults,1.4223163015734244e-06
3638,thanks activ coopration group rsarch cntrs srvizi rsarch cntr innovationtchnologis financial srvics mtingsworkshops focusd impacts sg iss andth opportunitis sizd inranc sctor organisd yar,intesa,2021,7.8813066,7.022966,224,activitis targts rsults,1.4223163015734244e-06
3639,conomic prformanc markt prsnc indirct conomic impacts sustainabl valu cration businss intgrity company valu solidity million including rlation srvizi assts mrgd intoth parnt company july,intesa,2021,7.741,7.0502677,224,activitis targts rsults,1.4223163015734244e-06
3640,total industry trnd rports producd analys major main industris publication tcnologia producd whichtaks indpth look issus nhancmnt dvlopmnt human capital organisationalchangs nw ladrship styls,intesa,2021,7.743677,7.093673,224,activitis targts rsults,1.4223163015734244e-06
3641,contxt participatd dploy tant projct aim rlaunching stm subjcts nginring mathmatics ovrcoming gndr strotyps providd support cration workshops primary scondary school pupils pupils schools dangrs prsnt intrnt avoid spok sicurzza vnt ththm safty innovation saf banks srvic citizns collaboratd crtfin thralisation mass dissmination campaign cald ,intesa,2021,7.869293,7.228916,224,activitis targts rsults,1.4223163015734244e-06
